# Started Mon Mar 23 11:29:42 2026
id,type,src,event_ts,value,confidence,event_status,value_datatype,value_unit,extras,partition
4c41060f-64be-437f-a076-7e68edbd4254,float,engine-temp-1,1774279782.9482877,73.75259357859947,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
ee6681dc-e9c0-44d4-ad39-321ad4281cab,float,speed-1,1774279783.0577931,13.401314789295704,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
428b85d6-7aea-4387-8fc3-04efebe78627,float,fuel-1,1774279783.3084598,49.65344101835546,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
70e06392-14f1-4435-93d2-0291ea27f332,float,engine-temp-1,1774279783.8403316,73.7152883339164,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
4c1383a9-b7b9-4372-b84e-97e8aaa981f9,float,speed-1,1774279784.0595443,15.524800460341751,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
eb5c0777-adc8-4ad2-b017-8ed89b128bfe,float,fuel-1,1774279784.553308,49.17708817445494,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
eb3e582b-4efe-4d45-93e6-341935b9e5ba,simulated,engine-temp-1,1774279784.7190983,77.95106737500588,0.00013612785156205974,reconstructed,unknown,,{'interval': 0.89, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1774279784.845374},reconstructed
9db6b588-95f2-4a7a-9192-8829ef1e3c86,float,speed-1,1774279785.0640619,14.668896894614337,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
e19720db-9e31-4610-982e-56b15d10cdf4,float,engine-temp-1,1774279785.6237295,72.75156250084788,1.0,observed,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'pending_exit'},observed
c7087094-a7a5-49c9-868c-ee92946020d6,float,fuel-1,1774279785.81182,49.53870082003968,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
1a3008bd-2a6b-4a10-ac13-791b2fc25c54,float,speed-1,1774279786.0617876,18.591127777198007,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
a7818dd5-a003-4420-9ae2-9aeddd0e6ded,float,engine-temp-1,1774279786.5139122,71.7449015289503,1.0,observed,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'pending_exit'},observed
21556756-2ecc-498b-bd50-f278f353e0fb,float,fuel-1,1774279787.055594,49.924402835566056,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
79b4106b-31d5-4b88-9970-c97638970c83,simulated,speed-1,1774279787.0470986,31.058395902336695,1e-06,reconstructed,unknown,,{'interval': 1.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1774279787.1491756},reconstructed
68f803ca-e048-49b0-9fb8-a3ef8d73c84d,float,speed-1,1774279788.0639944,17.865770050420913,1.0,observed,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'pending_exit'},observed
5934216a-8d9e-4cf8-8d5c-b8fdaffb07db,float,engine-temp-1,1774279788.296837,70.84876989952123,1.0,observed,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'pending_exit'},observed
93b2e349-565f-4767-926b-ab6604bea7e1,float,fuel-1,1774279788.3118515,50.21436892486875,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
0d8d9eb2-dbc1-4e7c-ab7c-7e63dafa5aea,float,speed-1,1774279789.0644405,19.631499763044307,1.0,observed,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'pending_exit'},observed
dacba066-01df-4ec4-9342-c22f219a8f2c,float,engine-temp-1,1774279789.1750054,70.0,1.0,observed,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'pending_exit'},observed
b830f4a6-9808-4dec-9e90-f067fe3328d3,float,fuel-1,1774279789.5645318,50.33474710589138,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
895bc4c5-3a52-4561-8b73-4ef3f1e2d00a,float,speed-1,1774279790.0599983,16.69323014365954,1.0,observed,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'pending_exit'},observed
