# Started Mon Mar 23 11:28:33 2026
id,type,src,event_ts,value,confidence,event_status,value_datatype,value_unit,extras,partition
38bf4e50-64c0-4019-920d-c5be4e26346a,float,engine-temp-1,1774279713.9091258,70.0,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
9f40f7c9-191f-4610-b96c-51f50e686115,float,speed-1,1774279714.0187197,11.678909004710347,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
6c86e911-07c6-4f1f-8c73-ab1ce2dcc65b,float,fuel-1,1774279714.268334,49.891618353655765,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
b738f2e3-f186-4de7-b8ef-c5dae2c6fcde,float,engine-temp-1,1774279714.803557,70.0,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
3d52f32a-0d08-46c0-bb8a-ff2c72344457,float,speed-1,1774279715.0237079,3.775443814751794,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
cff18764-1b28-4068-a4d9-8a9fd0921f9c,float,fuel-1,1774279715.515154,49.818450036710935,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
fd835095-f18c-4b80-8b0a-346183d92c7c,float,engine-temp-1,1774279715.6874912,70.0,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
29096bc8-540c-489e-b7d0-6874f593bcb6,float,speed-1,1774279716.0173464,0.5975947865909261,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
2322a9ab-0434-4c90-96cd-eaad8ec4de05,simulated,engine-temp-1,1774279716.5711174,73.78378378378379,0.0005001493544355392,reconstructed,unknown,,{'interval': 0.89, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1774279716.7175145},reconstructed
eba1fd93-6c2a-478c-8e2f-84c816c89659,float,fuel-1,1774279716.7649014,50.080286215202754,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
2917987c-6948-4a46-9afd-b64eb193e379,float,speed-1,1774279717.0146155,0.0,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
9ab95577-5ec6-4c41-9b6d-f03286906198,float,speed-1,1774279718.0169935,0.0,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
217f084e-a546-4ad4-9246-315bd7abee59,simulated,fuel-1,1774279718.012117,49.94010131587699,0.951229424500714,reconstructed,unknown,,{'interval': 1.25, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 1774279718.1573353},reconstructed
12fc1520-6574-4f0b-913d-61c0d35f22d6,float,engine-temp-1,1774279718.3623703,70.0,1.0,observed,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'pending_exit'},observed
110fd80d-ac8c-4858-91e0-0332a3f65589,float,speed-1,1774279719.0199466,2.9228381100451437,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
6544fede-dbf0-455f-8b2d-557cab993448,float,engine-temp-1,1774279719.2560177,70.0,1.0,observed,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'pending_exit'},observed
43557025-7863-483d-9994-c5551fed4dd7,float,fuel-1,1774279719.2720215,50.09319266226764,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
704ad78f-1350-41d5-8c85-a4112cd72b68,float,speed-1,1774279720.0227365,0.0,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
dc87eade-4e3d-4203-b0c0-644a95ec198d,float,engine-temp-1,1774279720.1482797,70.8487697326802,1.0,observed,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'pending_exit'},observed
4151d088-25de-4a41-b132-85652ee7ab14,float,fuel-1,1774279720.5268564,50.287737647617575,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
23a73bd4-11b5-490b-84c7-b0e7941e0a41,float,engine-temp-1,1774279721.027984,71.66416396316012,1.0,observed,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'pending_exit'},observed
7be15262-afe1-45df-a30c-210e631a5db3,float,speed-1,1774279721.027984,0.0,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
82baa86f-4009-497d-9500-3c36bed67a05,float,fuel-1,1774279721.7727714,49.97919967207472,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
8ac3d355-2f4a-4f8f-8754-322346fbb521,float,engine-temp-1,1774279721.9153066,71.68692295037089,1.0,observed,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'pending_exit'},observed
0e81d7e9-1092-4791-9091-b1de8a7b9f4f,float,speed-1,1774279722.0255773,0.0,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
199afe97-3521-4782-ae17-ff2603aadde6,float,speed-1,1774279723.018738,0.0,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
ccb1909f-9e14-407d-a140-1c65cc280a4a,float,fuel-1,1774279723.018738,49.714315133488256,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
68a21014-74f3-4133-b7df-5f4e9d273f8e,float,engine-temp-1,1774279723.6993833,70.0,1.0,observed,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'pending_exit'},observed
